package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
172509736584000,20170907,유니버설디자인정책및사업추진,"「제5회 서울시 유니버설디자인 국제세미나 및 전시회」안내 및 참석요청",디자인정책과-10060,김혜경,5년,디자인정책과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13201788
172509736592000,20170907,복무관리,"초과근무명령 결재 신청 (2017-09-08~2017-09-08)",동물복지2과-3459,나윤지,3년,동물복지2과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195327
172509736598000,20170907,대기오염물질배출관리,"굴뚝자동측정기기 자체개선계획서 승인 통보(연세의료원)",기후대기과-4798,황준태,10년,기후대기과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195326
172509736601000,20170907,상수도연구원청사관리,"공무직(시설) 초과근무 명령(9.7)",총무과-10774,임승용,5년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195325
172509736602000,20170907,교육훈련관리,"교 육 일 지",시설관리과-24829,박창남,3년,시설관리과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195324
172509736607000,20170907,행정소송수행,"소송사무보고(구석명신청서 제출 및 변론기일 출석)(관리번호 2015-0083, 벌점부과처분취소)",법률지원담당관-17062,이수지,10년,법률지원담당관,부분공개,,
172509736631000,20170907,호흡기질환검사및결과관리,"레지오넬라 검사결과 회보(1B17-08649)",질병연구부-15250,박상훈,3년,질병연구부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195323
172509736634000,20170907,예산집행및회계관리,"2017년 8월 일상경비출납계산서 보고",소방행정과-10241,강민욱,5년,소방행정과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195322
172509736641000,20170907,복무관리,"초과근무명령 결재 신청 (2017-09-08~2017-09-08)",시설과-5568,박향숙,3년,시설과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195321
172509736642000,20170907,복무관리,"출장 결재 신청 (2017-09-07)",인재기획과-13211,김민정,3년,인재기획과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195320
172509736643000,20170907,도시브랜드개발,"서울브랜드 인식 지표 조사 협조 요청",도시브랜드담당관-8045,박혜영,준영구,도시브랜드담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195319
172509736647000,20170907,구급운영,"2017.09.06. (09:00~18:00 3팀 주간) 구급활동일지",이태원119안전센터-4297,이우득,3년,이태원119안전센터,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/13195318
