package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
172228352238000,20170811,복무관리,"8월10일 숙직 후 대체휴무 신청 (2017-08-11)",약제부-4771,진용희,3년,약제부,공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930041
172228352239000,20170811,복무관리,"휴가 결재 신청 (2017-08-11)",공원여가과-1411,안찬,3년,공원여가과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930040
172228352247000,20170811,급수공사시행및관리,"GIS 속성자료 통보(2017년 수유1동외 8개동 상수도공사)",시설관리과-16888,최형진,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930039
172228352250000,20170811,일반업무관리,"2017 서울도시건축비엔날레 평양전 상영영화 보안성 검토 요청(추가)",재생정책과-9112,방상아,3년,재생정책과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930038
172228352252000,20170811,구급운영,"구급의약품 관리대장(자동심장충격기 패치·기계식압박장치 밴드)",신트리119안전센터-3579,김학조,3년,신트리119안전센터,비공개,,
172228352260000,20170811,박물관기획전추진,"바티칸 국제전 유물 운송을 위한 관외출장 결과보고",전시과-2823,이진현,5년,전시과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930037
172228352261000,20170811,수상레저관리,"한강 수상촬영 승인 알림 - OCN 드라마 ""블랙""",수상기획과-2863,박인수,5년,수상기획과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930036
172228352264000,20170811,예산집행및회계관리,"프린터 소모품(토너 등) 구입",예산담당관-9459,박경진,5년,예산담당관,공개,,
172228352265000,20170811,비상대비,"2017년 을지연습 공직자 전시임무카드 정비결과",행정관리과-8741,이용우,5년,행정관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930035
172228352270000,20170811,소방시설정밀점검,"자체점검 조치명령 확인점검 결과보고(노블리안오피스텔)",예방과-1084,정규섭,3년,예방과,부분공개,,
172228352271000,20170811,전기설비개량및보수관리,"최종하자검사 완료 보고(전동밸브 제어반 제작구매 외 3건)",정수시설과-6454,박희준,5년,정수시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930034
172228352272000,20170811,화재조사운영,"85.화재현장 증거물 감정 및 합동분석 의뢰",현장대응단-6215,신락성,영구,현장대응단,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930033
172228352274000,20170811,급수공사시행및관리,"개전통지(강북구 수유동 486-466번지, 신설-118)",시설관리과-16887,최형진,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930032
172228352283000,20170811,소방시설정밀점검,"자체점검 조치명령 확인점검 결과보고(삼웅1차아파트)",예방과-1085,정규섭,3년,예방과,부분공개,,
172228352291000,20170811,급수공사시행및관리,"개전통지(강북구 수유동 58-15번지, 신설-117)",시설관리과-16886,최형진,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930031
172228352293000,20170811,특수구조대운영,근무일지(08.06),특수구조대-2606,오현석,3년,특수구조대,공개,,
172228352297000,20170811,예산집행및회계관리,"프린터 소모품(토너 카트리지 등) 구입",예산담당관-9460,박경진,5년,예산담당관,공개,,
172228352301000,20170811,업무계획및보고관리,"2017년 7월중 다중이용업소 완비증명 발급 업무처리 현황 보고",예방과-25119,안홍남,5년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930030
172228352302000,20170811,복무관리,"휴가(공가) 결재 신청 (소방사 오현택, 2017-08-14)",현장대응단-5833,오현택,3년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930029
172228352304000,20170811,농수산물안전관리,"농산물 시료구입비 지급( 8/10 강서.  경매.계좌)",식품정책과-4781,한봉재,5년,식품정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930028
172228352305000,20170811,공약및지시사항관리,"시장요청사항 이행 실태 평가 결과 알림(2017년 2/4분기)",평가담당관-7643,김은례,10년,평가담당관,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930027
172228352311000,20170811,의용소방대운영및관리,"2017년도 3분기 의용소방대 자녀 장학금 지출 계획 보고",재난관리과-5770,최선미,5년,재난관리과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930026
172228352319000,20170811,도로개설및확장공사관리,"신규 공종 단가협의 결과 통보(강재보수보강, 동절기공사 양생등)",토목부-16832,이상욱A,10년,토목부,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12930025
172228352320000,20170811,예산집행및회계관리,"사무용품(복사용지) 구입",예산담당관-9463,박경진,5년,예산담당관,공개,,
