package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
172861363586000,20171013,복무관리,"출장결과보고서(박상현,김채경)",시설관리과-27998,김채경,3년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500918
172861363594000,20171013,복무관리,"출장 결재 신청 (2017-10-13)",식품의약품부-12183,조인순,3년,식품의약품부,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500917
172861363602000,20171013,복무관리,"출장 결재 신청 (2017-10-13)",정수시설과-5503,서영호,3년,정수시설과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500916
172861363604000,20171013,복무관리,"휴가 결재 신청 (2017-10-13)",민생사법경찰단-22333,김혜정,3년,민생사법경찰단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500915
172861363606000,20171013,복무관리,"초과근무확인대장 결재 신청 (2017-10-12~2017-10-12)",계량기검정과-3720,김성복,3년,계량기검정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500914
172861363608000,20171013,상수도요금관리,"누수요금적용신청 처리결과 알림",행정지원과-26058,남기일,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500913
172861363610000,20171013,복무관리,"출장 결재 신청 (2017-10-13)",관리단속과-11981,윤성일,3년,관리단속과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500912
172861363615000,20171013,복무관리,"초과근무명령 결재 신청 (2017-10-13~2017-10-15)",예방과-11783,김광욱,3년,예방과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500911
172861363623000,20171013,복무관리,"당직상황근무일지 (2017.10.12.목)",예방과-3818,김서리,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500910
172861363624000,20171013,복무관리,초과근무확인대장(2017.10.12),후암119안전센터-4586,이유림,3년,후암119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500909
172861363625000,20171013,복무관리,"출장 결재 신청 (2017-10-13)",요금과-32855,이우태,3년,요금과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/13500908
