package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
170961936118000,20170406,상수도민원처리,"도로점용공사장 교통소통대책 협의(중화동 274-36~5)",시설관리과-9210,박윤선,10년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692070
170961936126000,20170406,민원관리,"급수불편 민원 해소(수유동 486-1419번지)",시설관리과-7199,최형진,10년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692069
170961936128000,20170406,복무관리,"초과근무명령 결재 신청 (2017-04-06~2017-04-07)",정수과-1165,심미숙,3년,정수과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692068
170961936138000,20170406,복무관리,"출장 결재 신청 (2017-04-06)",주차계획과-4674,이원창,3년,주차계획과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692067
170961936142000,20170406,복무관리,"초과근무명령 결재 신청 (2017-04-06)",예방과-5141,박희진,3년,예방과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692066
170961936143000,20170406,복무관리,"휴가 결재 신청 (2017-04-07)",정보서비스과-3031,진정훈,3년,정보서비스과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692065
170961936147000,20170406,복무관리,"출장 결재 신청 (2017-04-06)",건축기획과-7743,임동수,3년,건축기획과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692064
170961936148000,20170406,노상적치물거리가게단속및정비관리,"서울시 관용차량관련 민원 회신",보도환경개선과-4805,안준환,3년,보도환경개선과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692063
170961936154000,20170406,복무관리,"휴가 결재 신청 (2017-04-10 ~ 2017-04-11)",설비부-5686,신정규,3년,설비부,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692062
170961936156000,20170406,청사운영및관리,"물품검수조서(대형냉장고 조달구매)",행정지원과-6168,이상욱,5년,행정지원과,부분공개,,
170961936165000,20170406,복무관리,"초과근무확인대장 결재 신청 (2017-04-04)",38세금징수과-8980,김도경,3년,38세금징수과,부분공개,,
170961936171000,20170406,다중이용업소완비증명협의관리,"「안전시설등 완공신고서」서류검토 및 현장확인 결과 보고(트렁*)",예방과-4259,정성현,준영구,예방과,부분공개,,
170961936175000,20170406,예산집행및회계관리,"부서운영비 지급(간담회비)",시설관리과-7229,이태은,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692061
170961936176000,20170406,수도세입관리,"2017.3월 물이용부담금 납입결과 통보",요금제도과-3473,황유진,10년,요금제도과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692060
170961936179000,20170406,민사소송수행,"소송위임장 재교부(관리번호 2016-0064, 채무부존재확인)",법률지원담당관-6515,권은숙,10년,법률지원담당관,부분공개,,
170961936191000,20170406,일반업무관리,"건축허가(신축) 신청에 따른 소방협의 회신(방배동 981-27)",예방과-6833,안성일,3년,예방과,공개,,
170961936192000,20170406,화재조사운영,화재발생종합보고서(17-40),현장대응단-2394,김용욱,영구,현장대응단,비공개,,
170961936194000,20170406,예산집행및회계관리,"현안업무추진 등 특근매식비 지급(코다리밥상)",관리단속과-4131,최은주,5년,관리단속과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692059
170961936198000,20170406,일반업무관리,"2017년 하반기 공공근로사업 추진을 위한 수요조사 제출",연구지원부-4743,정정숙,3년,연구지원부,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692058
170961936210000,20170406,소방특별조사,"학교 수학여행 관련시설 소방시설 등 안전점검 계획",예방과-8552,김규태,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692057
170961936222000,20170406,복무관리,"출장 결재 신청 (2017-04-06)",요금과-9412,김병수,3년,요금과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692056
170961936238000,20170406,복무관리,"조퇴 결재 신청 (2017-04-06)",문화시설과-3060,전지연,3년,문화시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692055
170961936240000,20170406,예산집행및회계관리,"2017년 1/4분기 일상경비 결제 및 기타 계좌 이자수입 반납 결과제출",예방과-6176,문진실,5년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692054
170961936241000,20170406,원무보조인력관리,"촉탁계약직(시설청소원) 휴가 신청",원무과-5036,김상훈,5년,원무과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11698023
170961936244000,20170406,소방세입세출외현금관리,"2017월 3월분 건강보험료 등 3종 납부",소방행정과-5555,박정인,5년,소방행정과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692053
170961936250000,20170406,본청용역계약관리,"입찰결과(1회 유찰) 통보",재무과-17801,박소희,5년,재무과,공개,,
170961936255000,20170406,옥내누수탐지관리,"옥내누수진단 민원 처리 완료",현장민원과-7895,고재창,10년,현장민원과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692052
170961936272000,20170406,복리후생지원,"사망조위금 지급 신청",행정지원과-8810,조혜주,5년,행정지원과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692051
170961936278000,20170406,재활용품분리수거관리,"액화석유가스 연료통의 적정 관리 협조 요청 알림",자원순환과-6461,최영효,10년,자원순환과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692050
170961936283000,20170406,도로개설및확장공사관리,"업무지시전(민원내용 검토의견 제출)",토목부-7204,김동현,10년,토목부,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692049
170961936290000,20170406,복무관리,"휴가 결재 신청 (2017-04-07)",현장민원과-8069,박상현,3년,현장민원과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692048
170961936294000,20170406,소방장비관리,"2017년 생활안전대 장비 소모품 수요 파악통보(진압대)",현장대응단-2923,이명윤,5년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692047
170961936295000,20170406,예산집행및회계관리,"재생사업반 3월 특근매식비 지급",서울역일대종합발전기획단-3332,권성룡,5년,서울역일대종합발전기획단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11698022
170961936296000,20170406,물품구매및관리,"물품검사(수)조서(홍보용 배너 구매)",현장대응단-2569,한정현,5년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692046
170961936299000,20170406,예산집행및회계관리,"인재원 월례회의 준비물품(다과) 구입",인재기획과-4996,안주희,5년,인재기획과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692045
170961936301000,20170406,다중이용업소완비증명협의관리,"안전시설등의 완공검사 서류검토 및 현장확인 결과(이디야커피 연신내역점)",예방과-5873,배명석,준영구,예방과,비공개,,
170961936302000,20170407,예산집행및회계관리,"2017년 S-OJT운영을 위한 사무관리비 교부 신청",정수운영과-4455,유혜영,5년,정수운영과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11698597
170961936322000,20170406,동남지역대운영,"사업구역외 영업 위반 사업용자동차 행정처분 요청",교통지도과-8887,고재궐,5년,교통지도과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692044
170961936332000,20170406,급수공사승인관리,"급수공사 계획 측량의뢰전자결재",시설관리과-6589,양봉우,5년,시설관리과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692043
170961936343000,20170406,수도요금민원처리,"급수업종변경 처리조서",요금과-7641,이상희,30년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692042
170961936348000,20170406,복무관리,"휴가 결재 신청 (2017-04-07)",교량안전과-6258,유형철,3년,교량안전과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692041
170961936350000,20170406,민원관리,구급증명서(나정숙),예방과-4282,한소영,10년,예방과,비공개,,
170961936357000,20170406,시설물공공요금관리,"남산 3호터널 전광판회선 고정IP서비스 이용 요금 납부(품의:기전53, 원인:80)",기전과-3860,이정준,5년,기전과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692040
170961936366000,20170406,물품구매및관리,"청사내 유리 파손에 따른 교체 계획",교육지원과-4986,조진석,5년,교육지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692039
170961936367000,20170406,기부금품모집관리,"기부금품 모집등록 공고번호 부여 요청 (2017-45~46)",민관협력담당관-5376,김석용,5년,민관협력담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692038
170961936374000,20170406,상수도요금관리,일괄요금경정,행정지원과-8590,양미숙,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692037
170961936378000,20170406,민원관리,"민원처리 요청",도시철도사업부-3720,강창묵,10년,도시철도사업부,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692036
170961936385000,20170406,급여및수당관리,"2017년 1~3월분 성과연봉 소급 지급",자연생태과-7227,진미진,5년,자연생태과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692035
170961936390000,20170406,복무관리,출장결과보고(4.04.),현장대응단-2397,김상성,3년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692034
170961936391000,20170406,예산집행및회계관리,"물 품 검 사 (수) 조 서- 농협하나로마트(4/6)",상도119안전센터-1531,노성건,5년,상도119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692033
170961936404000,20170406,수도계량기관리,"수도계량기 교체 의뢰(공릉동 494-17)",요금과-7640,이필재,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692032
170961936408000,20170406,소방홍보및안전교육,"2017년 1분기 재래시장 등 화재취약지역 우리시장 자율 소방대 활동 실적 보고",장위119안전센터-1456,김정중,3년,장위119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692031
170961936409000,20170406,지적전산자료제공,"2017 상반기 공직자 재산등록사항 심사자료 요청 회신(토지)",토지관리과-7414,최익수,3년,토지관리과,부분공개,,
170961936417000,20170406,수도요금과오납관리,"과오납 충당/환부 통지 결의서",요금과-11631,김성희,5년,요금과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692030
170961936418000,20170406,복무관리,"초과근무명령 결재 신청 (2017-04-05)",38세금징수과-8983,김도경,3년,38세금징수과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692029
170961936442000,20170406,비영리법인단체등록및관리,"비영리법인 설립 허가 회신((사)대한민국문화예술원)",문화예술과-5117,김지희,영구,문화예술과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692028
170961936444000,20170406,복무관리,"출장 결재 신청 (2017-04-06)",구조구급교육센터-1050,김미경,3년,구조구급교육센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692027
170961936445000,20170406,예산집행및회계관리,"2017년 3월 교육기획팀 운영팀 특근매식비 지급",인재개발과-1703,최하림,5년,인재개발과,부분공개,,
170961936448000,20170406,수도요금과오납관리,"과오납 충당/환부 통지 결의서",요금과-6952,안미연,5년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692026
170961936450000,20170408,청사건축물운영,"본관 사무공간 재배치 작업보고",총무과-12571,박교관,5년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11711219
170961936454000,20170406,계량기관리,"수도계량기 인수 인계",현장민원과-7896,박준명,준영구,현장민원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692025
170961936458000,20170406,세외수입관리,"지방세외수입 교부청구(임*빈)",38세금징수과-8949,민경빈,준영구,38세금징수과,부분공개,,
170961936461000,20170406,민원관리,"반복 및 중복민원 처리 안내",시민봉사담당관-8139,김성택,10년,시민봉사담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692024
170961936463000,20170406,복무관리,"출장 결재 신청 (2017-04-06)",교육전문위원실-1046,신경미,3년,교육전문위원실,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692023
170961936464000,20170406,공공무선인터넷구축,"무선 인터넷시스템 운영일지(4.5)",정보통신보안담당관-7121,임종학,10년,정보통신보안담당관,비공개,,
170961936467000,20170406,물품구매및관리,"불용물품(소방이륜차)관리전환 소요조회",소방행정과-5046,구경서,5년,소방행정과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11698021
170961936471000,20170406,복무관리,"휴가 결재 신청 (2017-04-07)",평가담당관-3431,고성남,3년,평가담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692022
170961936472000,20170406,일반업무관리,"옥내 노후급수관 교체공사비 지원불가 회신",현장민원과-4993,곽미숙,3년,현장민원과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692021
170961936473000,20170406,예산집행및회계관리,"역량평가팀 직원 노고격려 간담회",인재기획과-4997,안주희,5년,인재기획과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692020
170961936488000,20170406,복무관리,"출장 결과 보고(고척119안전센터장)",고척119안전센터-1587,최병남,3년,고척119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692019
170961936492000,20170406,소방예방및검사지도업무,"3월중 비상소화장치 전담·관리 운영 점검 실적 보고",후암119안전센터-1669,정인선,5년,후암119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692018
170961936496000,20170406,예산집행및회계관리,"일상경비연결계좌 및 공과금계좌 잔액내역서 보고(3월)",행정지원과-8362,원수연,5년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692017
170961936502000,20170406,원무보조인력관리,"공무직(시설청소원) 휴가 신청",원무과-5035,김상훈,5년,원무과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692016
170961936507000,20170406,예산집행및회계관리,(준공)검사원지정요구서(공사),공원운영과-5330,박재규,5년,공원운영과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11698020
170961936517000,20170406,복무관리,"출장 결재 신청 (2017-04-06)",원무과-5012,이창섭,3년,원무과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692015
170961936520000,20170406,예산집행및회계관리,"물품검사(수)조서- 착한사람들(사회적기업)",우면119안전센터-1726,강태의,5년,우면119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692014
170961936523000,20170406,복무관리,"실무관 초과근무명령",행정관리과-3961,윤만구,3년,행정관리과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692013
170961936540000,20170406,옥내급수관교체공사비지원결정관리,"공사비 지원 신청에 따른 검토사항 보고",현장민원과-5406,김태영,5년,현장민원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692012
170961936547000,20170406,예산집행및회계관리,"현안업무추진 등 특근매식비 지급(난랑)",관리단속과-4132,최은주,5년,관리단속과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692011
170961936549000,20170407,물품구매및관리,"한강공원 승강기(잠실대교남단) 시브 구매설치비 지급(기전설비과)",기전설비과-1494,김윤곤,5년,기전설비과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11698596
170961936550000,20170406,복무관리,"초과근무확인대장 결재 신청 (2017-04-05)",38세금징수과-8981,김도경,3년,38세금징수과,부분공개,,
170961936551000,20170406,행정직군인사발령,"행정직 공무원 육아휴직 검토 보고",인사과-9638,강윤경,준영구,인사과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692010
170961936556000,20170406,희망온돌사업추진및활성화,"2017년『행복나눔인』포상 대상자 추천",희망복지지원과-6559,임숙희,3년,희망복지지원과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692009
170961936564000,20170406,복무관리,"휴가 결재 신청 (2017-04-07)",정수과-1563,안봉삼,3년,정수과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692008
170961936575000,20170406,복무관리,"출장 결재 신청 (2017-04-06)",기술심사담당관-6800,김효환,3년,기술심사담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692007
170961936580000,20170406,일반업무관리,"여과지동 건축물 창호 내 방충망 설치 및 수리 요청",정수운영과-4385,배민혁,3년,정수운영과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692006
170961936581000,20170406,교육훈련관리,"2017년 제1차 우수공무원 문화유적지 시찰 대상자 추천",수도자재관리센터-6196,한상미,3년,수도자재관리센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692005
170961936588000,20170406,복무관리,"휴가 결재 신청 (2017-04-10 ~ 2017-04-12)",시민감사옴부즈만위원회-5042,남문봉,3년,시민감사옴부즈만위원회,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692004
170961936589000,20170406,예산집행및회계관리,"2017년 간호사 보수교육비 지급(1~3월)",간호부-3865,정미화,5년,간호부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692003
170961936592000,20170406,예산집행및회계관리,"요금과 일상경비출납계산서(2017년 3월분)",요금과-9414,이연진,5년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692002
170961936594000,20170406,아리수토탈서비스관리,"옥내누수진단 민원 처리 완료(선제적)",현장민원과-8565,유태종,10년,현장민원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692001
170961936602000,20170406,복무관리,"출장 결재 신청 (2017-04-07)",총무과-4250,유진엽,3년,총무과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/11692000
170961936612000,20170406,노숙인자활사업관리,"’17년 노숙인일자리지원센터 2분기 사업 보조금 교부",자활지원과-4809,나종택,10년,자활지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11691999
170961936616000,20170406,도로시설물관리,"노무비 검사(감독)조서 (03월분)-복돌이동산 스포츠(야구) 테마공원 진입로 정비공사-",시설과-1899,한상길,10년,시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11691998
170961936618000,20170406,민원관리,"소방관련업체 행정처분 사실확인서",예방과-6869,김태근,10년,예방과,공개,,
170961936625000,20170406,복무관리,"초과근무확인대장 결재 신청 (2017-04-05)",기후변화대응과-4969,김일경,3년,기후변화대응과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/11691997
170961936626000,20170406,교부청구및배당관리,교부청구서(이*구),38세금징수과-8882,주성호,준영구,38세금징수과,비공개,,
