package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
171806108343000,20170629,업무관리시스템운영및관리,"업무관리시스템 노후장비 교체에 따른 WAS 소프트웨어 구매 및 AP 이관 사업  제안서 평가계획",정보시스템담당관-7471,최성수,5년,정보시스템담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498703
171806108344000,20170629,시기별청소대책수립및추진,"2017년 상반기 골목길 자율 청소조직 운영현황 통보",생활환경과-9563,김동호,10년,생활환경과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498702
171806108359000,20170629,아리수토탈서비스관리,"아리수토탈서비스 홍보 물품 구매",현장민원과-15555,이향옥,10년,현장민원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498701
171806108364000,20170629,세외수입관리,"수입일계표(2017. 06. 27. ~ 06. 28.)",원무과-11466,조성용,5년,원무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498700
171806108367000,20170629,복무관리,출장결과보고서(6.29),시설보수과-4596,김종희,3년,시설보수과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498699
171806108369000,20170629,인사관리,"2017년 6월 구급 대체인력 보수 등 재배정 요청(강북)",소방행정과-7377,이하나,준영구,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498698
171806108373000,20170629,소방시설업및시설관리업지도감독,"행정처분 사실확인 알림(주.건창***)",예방과-11123,김보경,준영구,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498697
171806108374000,20170630,업무계획및보고관리,"회의 일지 (6.28)",학예과-4566,김채하,5년,학예과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12519474
171806108385000,20170629,하수처리시설관리,"제2.3습식탈황설비 액상촉매 공급탱크 구매 설치계획 보고",운영과-5831,박한수,30년,운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498696
171806108395000,20170629,복무관리,"출장 결재 신청 (2017-07-06)",건설총괄부-14889,김형선,3년,건설총괄부,공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498695
171806108397000,20170629,다중이용업소완비증명협의관리,"안전시설등 완비증명서 발급[제 광진2017-82호, 뽑히냥]",예방과-15965,박윤근,준영구,예방과,부분공개,,
171806108401000,20170629,복무관리,"청사출입증 사용자 변경시고",교육정책담당관-9010,이말숙,3년,교육정책담당관,부분공개,,
171806108403000,20170629,복무관리,"7월 휴가 결재 신청 (2017-07-01 ~ 2017-07-31)",신도림119안전센터-2819,박승범,3년,신도림119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498694
171806108405000,20170629,일반업무관리,"과태료 부과 면제 협조 요청",시설관리과-17821,전소영,3년,시설관리과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/12498693
