package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
182285438677000,20180817,지속가능발전위원회운영,"강동구 지속가능발전협의회 교육 강사료 및 원고료 지급",평가담당관-6741,이지연,10년,평가담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15899911
182285438687000,20180816,일상경비관리,"2018 '타이틀 매치'전 사업추진 관계자와 간담회",학예과-5248,조종숙,5년,학예과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15892101
182285438697000,20180816,수시분조정관리,수입금(징수결정)결의서(조정),요금과-21422,양혁진,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889370
182285438702000,20180816,화재예방대책및경계활동운영,"소방기본법 및 도로교통법 개정 시행에 따른 전직원 교육 및 민원 안내(알림)",예방과-9604,장지환,3년,예방과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889371
182285438703000,20180816,출장관리,출장복명서(8.14.),현장대응단-6213,이성규,3년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889372
182285438710000,20180816,일반업무관리,"사업구역외 영업 위반 사업용자동차 행정처분 의뢰",교통지도과-18268,최영록,3년,교통지도과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889373
182285438720000,20180816,정보공개청구관리,"정보공개심의회 개최에 따른 심의안건 제출",보행정책과-8955,허광호,10년,보행정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889374
182285438722000,20180816,교육과정운영및결과관리,"제130기 신임자과정 나눔과 봉사활동 운영계획",인재양성과-6804,윤미선,5년,인재양성과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889375
182285438732000,20180816,출장관리,차량운행일지(56저9080),총무과-8535,한성희,3년,총무과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889376
182285438734000,20180816,"택시운수종사자 관리","(서울지방경찰청, 2018-32회) 택시운전자격시험 응시자 및 입사자에 대한 범죄경력 조회 요청",택시물류과-26335,황돈영,10년,택시물류과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15889377
