package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
181542294356000,20180603,민원관리,"[이송이관]더이상 지연은 안됩니다.",교통정책과-14734,신경택,10년,교통정책과,부분공개,,
181542294360000,20180603,민원관리,"[이송이관]위례신도시 8호선 추가역 2019년 하반기 개통을 위해 사업 정상화 및 후속 절차 기간 단축하십시오.",교통정책과-14735,신경택,10년,교통정책과,부분공개,,
181542294365000,20180603,민원관리,"[이송이관]제목 8호선 추가역 개통 일정(2019년 하반기) 준수",교통정책과-14736,신경택,10년,교통정책과,부분공개,,
181542294368000,20180603,민원관리,"[이송이관]복정지구 지정에 따른 8호선 추가역 개통 지연이 발생하지 않도록 하십시오",교통정책과-14737,신경택,10년,교통정책과,부분공개,,
181542294373000,20180603,민원관리,"[이송이관]8호선 지연 안됩니다",교통정책과-14738,신경택,10년,교통정책과,부분공개,,
181542294376000,20180603,민원관리,"[이송이관]제목: LH는 복정지구 지정과 8호선 추가역을 별개사업으로 추진하여 개통 지연이 발생하지 않도록 하십시오.",교통정책과-14739,신경택,10년,교통정책과,부분공개,,
181542294378000,20180603,민원관리,"[이송이관]위례신도시 8호선 추가역 2019년 하반기 개통을 위해 사업 정상화 및 후속 절차 기간 단축하십시오.",교통정책과-14740,신경택,10년,교통정책과,부분공개,,
181542294382000,20180603,민원관리,"[이송이관]복정지구 지정과 8호선 추가역을 별개사업으로 추진하여 개통 지연이 발생하지 않도록 하십시오.",교통정책과-14741,신경택,10년,교통정책과,부분공개,,
181542294385000,20180603,민원관리,"[이송이관]위례신도시 8호선 추가역 2019년 하반기 개통을 위해 사업 정상화 및 후속 절차 기간 단축하십시오.",교통정책과-14742,신경택,10년,교통정책과,부분공개,,
181542294388000,20180603,민원관리,"[이송이관]위례신도시 입주자입니다.",교통정책과-14743,신경택,10년,교통정책과,부분공개,,
181542294392000,20180603,민원관리,"[이송이관]제목: LH는 복정지구 지정과 8호선 추가역을 별개사업으로 추진하여 개통 지연이 발생하지 않도록 하십시오.",교통정책과-14744,신경택,10년,교통정책과,부분공개,,
