package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
180246571435000,20180125,소방시설정밀점검,"조치명령 사전통지 및 의견제출 안내(종합17-754 마곡지엠지타워)",예방과-2046,안유진,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498768
180246571438000,20180125,소방시설정밀점검,"조치명령 사전통지 및 의견제출 안내(종합17-755 방화동동일스위트리버아파트)",예방과-2047,안유진,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498769
180246571439000,20180125,소방예방및검사지도업무,"소방시설 완공검사증명서 교부에 따른 소방활동자료 결과보고(백운)",백운119안전센터-402,김진한,5년,백운119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14505458
180246571445000,20180125,예산집행및회계관리,"법인화 추진 간담회 실시(부)",기획조정실-931,류향란,5년,기획조정실,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14505457
180246571446000,20180125,소방특별조사,"다중이용업소 소방특별조사 세부조사표(사우스사**)",예방과-908,정성현,3년,예방과,부분공개,,
180246571448000,20180127,화재조사운영,"화재현장조사서 기간 연장 보고(2018-28)",현장대응단-822,이상필,영구,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14513301
180246571457000,20180125,일반업무관리,"’18. 01월 일상경비 교부 신청(도시교통본부 버스정책과)",버스정책과-2407,이승연,3년,버스정책과,부분공개,,
180246571468000,20180125,복무관리,"초과근무명령서(특수구조대 2.2)",특수구조대-220,허창식,3년,특수구조대,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498770
180246571470000,20180125,수도계량기관리,"수도계량기 폐전처리(수색동)",요금과-2391,김형식,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498771
180246571474000,20180125,화재조사운영,"78. 화재증거물 분석 결과 보고 1 (은평)",현장대응단-600,조제진,영구,현장대응단,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498772
180246571479000,20180125,수도계량기관리,인입관폐쇄의뢰(수색동),요금과-2392,김형식,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498773
180246571481000,20180125,인사관리,"임기제공무원 채용 관련 원서접수 결과 및 재공고 보고(의사-일반의)",원무과-1358,박용운,3년,원무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498774
180246571492000,20180125,소방특별조사,"다중이용업소 소방특별조사 세부조사표(스크루**)",예방과-909,정성현,3년,예방과,부분공개,,
180246571497000,20180125,소방대상물안전점검운영,"자체점검 유예 요청에 따른 현장 확인 계획 보고(한국정보화진흥원)",예방과-2048,안유진,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498775
180246571500000,20180125,복무관리,"출장결과보고서(우승희,임병관/2018.01.24.)",소방행정과-926,우승희,3년,소방행정과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498776
180246571512000,20180125,구급운영,"2018년 2월 중 구급분야 소방전술훈련 계획보고",거여119안전센터-350,김용주,3년,거여119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498777
180246571516000,20180125,복무관리,"장거리 여행 신청(2018-01-26~ 2018-01-28)",종로119안전센터-359,정의환,3년,종로119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14498778
