nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
20263973,"2020년 4월 사업소 중부공원녹지사업소 북서울꿈의숲관리사무소 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/20263973,사업소,중부공원녹지사업소,북서울꿈의숲관리사무소,,,2020,4,494150,,,"중부공원녹지사업소 북서울꿈의숲관리사무소","2020-04-29 11:11","㈜이마트에브리데이번동점(강북구 번동)","북서울꿈의 숲 산하공원 민원응대 물품구매","설동철 등 86명",카드,495150
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서  중곡119안전센터","2020-04-27 15:28","영원참치초밥 (광진구 용마산로)","내수진작을 위한 선결제","내수진작을 위한 선결제",제로페이,216000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서  중곡119안전센터","2020-04-27 15:50","용마골 (광진구 용마산로)","내수진작을 위한 선결제","내수진작을 위한 선결제",제로페이,320000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서  중곡119안전센터","2020-04-23 10:11","용마골 (광진구 용마산로)","직원 격려간담회","1팀장 외 10명",제로페이,320000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서  중곡119안전센터","2020-04-16 14:08","대원할인마트 (광진구 용마산로)","부서운영을 위한 차류 구매","센터장 등 28명",카드,80000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서 능동119안전센터","2020-04-29 09:39","파라곤마트 (광진구 군자동)","부서운영을 위한 차, 다과류 구매","센터장 등 28명",제로페이,130000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서 능동119안전센터","2020-04-29 10:00","오피스엠 (광진구 능동)","부서운영을 위한 물품 구매","센터장 등 28명",제로페이,300000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서 능동119안전센터","2020-04-28 20:13","피자헛 (광진구 능동로345)","부서운영을 위한 다과류 구매","센터장 등 28명",제로페이,216000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서 현장대응단","2020-04-29 12:52","함흥면옥㈜ (광진구 광나루로)","구급대원 격려 및 간담회","현장대응단장 등 7명",제로페이,116000
20263972,"2020년 4월 소방재난본부(소방서) 광진소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20263972,소방재난본부(소방서),광진소방서,,,,2020,4,,,,"광진소방서 현장대응단","2020-04-28 11:16","마당족발 (광진구 능동로)","내수진작을 위한 선결제","내수진작을 위한 선결제",제로페이,270000
