nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 금호119안전센터","2020-05-26 12:48","수돈재 (성동구 왕십리로 21길 13)","직원 간담회 식사비","센터장 신효섭 등 7명",제로페이,108000
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 금호119안전센터","2020-05-26 12:35","짬뽕상회 (성동구 행당로 109)","5월 특근매식비(센터장 신효섭)","센터장 신효섭",제로페이,80000
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 금호119안전센터","2020-05-22 14:12","우리소고기 무한리필 (성동구 마장로 39가길 32)","직원 간담회 식사비",내방객용,제로페이,307720
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 금호119안전센터","2020-05-21 12:51","만리장성 (성동구 장터길 13-1)","직원 간담회 식사비","센터장 신효섭 등 7명",제로페이,108000
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 금호119안전센터","2020-05-13 10:03","웰빙마트 (성동구 독서당로40길 37)","민원인 접대용 차 구입",내방객용,제로페이,92280
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 왕십리119안전센터","2020-05-28 12:41","푸줏간 생고기점 (성동구 행당로17길 24)","코로나19로 인한 구급대원 노고 격려","권정건 등 4명",제로페이,108000
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 왕십리119안전센터","2020-05-28 13:41","파파존스 왕십리점 (성동구 독서당로 434)","코로나19로 인한 구급대원 노고 및 소방용수 일제조사 직원 격려 저녁식사","권정건 등 8명",제로페이,235000
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 왕십리119안전센터","2020-05-20 19:43","유래회관 (성동구 마장로 196)","코로나19로 인한 구급대원 노고 및 소방용수 일제조사 직원 격려 저녁식사","박세삼 등 8명",제로페이,250000
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 왕십리119안전센터","2020-05-13 19:22","푸줏간 생고기점 (성동구 행당로17길 24)","코로나19 관련 직원 사기진작 간담회","김제호 등 13명",제로페이,400000
20466237,"2020년 5월 소방재난본부(소방서) 성동소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/20466237,소방재난본부(소방서),성동소방서,,,,2020,5,,,,"성동소방서 성수119안전센터","2020-05-29 11:30","진육식당 (광진구 능동로18)","2020년 05월분 부서운영업무추진비 선결제","성수119안전센터 2팀 및 3팀 17명",제로페이,405000
