nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,exec_dt,exec_loc,target_nm,payment_method,exec_amount
10977970,"2016년 10월 환경수자원전문위원실 업무추진비 등록",http://opengov.seoul.go.kr/public/10977970,의회사무처,환경수자원전문위원실,,,,2016,10,,,,"시의회사무처  환경수자원전문위원실","2016-10-05 21:46","（주）아워홈맘초이Ｅ                    ","환경수자원전문위원실 현안 검토를 위한 간담회비 지급","수석전문위원 김선희 외 1명",카드,27000
10977970,"2016년 10월 환경수자원전문위원실 업무추진비 등록",http://opengov.seoul.go.kr/public/10977970,의회사무처,환경수자원전문위원실,,,,2016,10,,,,"시의회사무처  환경수자원전문위원실","2016-10-05 22:13","투썸플레이스　서소문                    ","환경수자원전문위원실 현안 검토를 위한 간담회비 지급","수석전문위원 김선희 외 3명",카드,41400
10977970,"2016년 10월 환경수자원전문위원실 업무추진비 등록",http://opengov.seoul.go.kr/public/10977970,의회사무처,환경수자원전문위원실,,,,2016,10,,,,"시의회사무처  환경수자원전문위원실","2016-10-07 13:26","（주）바닷가작은부엌                    ","환경수자원전문위원실 현안 검토를 위한 간담회비 지급","수석전문위원 김선희 외 3명",카드,75000
10977970,"2016년 10월 환경수자원전문위원실 업무추진비 등록",http://opengov.seoul.go.kr/public/10977970,의회사무처,환경수자원전문위원실,,,,2016,10,,,,"시의회사무처  환경수자원전문위원실","2016-10-26 12:46","（주）바닷가작은부엌                    ","환경수자원전문위원실 현안 검토를 위한 간담회비 지급","수석전문위원 김선희 외 7명",카드,125000
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-20 15:14","에스알에스KFC (중구 세종대로)","보건복지전문위원실 직원격려 간식구입","수석전문위원 외 8명",카드,18200
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-20 12:37","해치 (중구 세종대로)","제271회 정례회 일정 논의 간담회","수석전문위원 외 1명",카드,7500
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-19 19:33","미다래 (중구 서소문로)","보건복지전문위원실 직원격려 간담회","수석전문위원 외 10명",카드,155000
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-18 12:32","탐앤탐스 (중구 서소문로)","보건복지위원회 현장방문 관련 간담회","수석전문위원 외 4명",카드,24400
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-17 17:31","둘둘치킨 (중구 서소문로)","보건복지전문위원실 직원격려 간식구입","수석전문위원 외 5명",카드,18500
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-17 13:30","유림분식집 (중구 서소문로)","보건복지전문위원실 직원격려 간담회","수석전문위원 외 1명",카드,10500
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-13 21:14","마산집 (중구 세종대로)","보건복지위원회 하반기 세미나 관련 간담회","수석전문위원 외 4명",카드,90000
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-12 16:05","비알코리아 (중구 세종대로)","보건복지전문위원실 직원격려 간식구입","수석전문위원 외 10명",카드,34800
10964501,"2016년 10월 시의회사무처 보건복지전문위원실 업무추진비 집행내역",http://opengov.seoul.go.kr/public/10964501,의회사무처,보건복지전문위원실,,,,2016,10,,,,"시의회사무처 보건복지전문위원실","2016-10-06 16:51","에스알에스KFC (중구 세종대로)","보건복지전문위원실 직원격려 간식구입","수석전문위원 외 10명",카드,29500
10888912,"주택정책과 2016년 10월 업추비 공개",http://opengov.seoul.go.kr/public/10888912,서울시본청,주택건축국,주택정책과,,,2016,10,,,,"주택정책국 주택정책과","2016-10-24 12:06",부민옥,"사회주택 활성화를 위한 제도정비 추진 관련 관계자 간담회","주택건축국장 외 2인",카드,21000
10888912,"주택정책과 2016년 10월 업추비 공개",http://opengov.seoul.go.kr/public/10888912,서울시본청,주택건축국,주택정책과,,,2016,10,,,,"주택정책국 주택정책과","2016-10-24 12:37",주식회사용상／투썸플,"재개발임대주택 매입임대 행복주택 추진 관련 회의개최","국토교통부 임**사무관 외 2",카드,12300
10888912,"주택정책과 2016년 10월 업추비 공개",http://opengov.seoul.go.kr/public/10888912,서울시본청,주택건축국,주택정책과,,,2016,10,,,,"주택정책국 주택정책과","2016-10-24 12:02",（주）이마트미아점,"재개발임대주택 매입임대 행복주택추진 관련 관계자 간담회","국토교통부 임**사무관 외 2",카드,20600
