nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,exec_dt,exec_loc,target_nm,payment_method,exec_amount
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-31 15:57","디자인랩카페(중구 을지로길)","시정 정책 추진 관련 자문 차담","시장 등 32",카드,115200
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-30 17:01","해조스시(중구 세종대로길)","시정 정책 및 현안 관련 업무협의","시장 등 4명",카드,100000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-29 17:54","식객촌(종로구 종로)","시정 주요행사 및 안전 관련 업무협의","시장 등 7명",카드,252000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-28 19:16","몽중헌(중구 을지로길)","시정 현안 점검 및 현장 방문 관련 업무협의","시장 등 8명",카드,282800
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-28 13:13","해조스시(중구 세종대로길)","시정 정책 및 현안 관련 업무협의","시장 등 10명",카드,300000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-26 18:02","해조스시(중구 세종대로길)","시정 도시건축 정책 관련 업무협의","시장 등 9명",카드,314000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-26 16:32","오설록(종로구 대학로)","시정 경제 정책 관련 업무협의","시장 등 3명",카드,40000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-25 20:11","발우공양(중구 을지로길)","시정 경제 활성화 및 지원 관련 업무협의","시장 등 10명",카드,399300
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-25 12:54","유메일식(중구 순화동)","시정 정책 추진 자문 간담회","시장 등 5명",카드,167000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-24 20:07","한미리(중구 청계천로)","시정 정책 추진 자문 간담회","시장 등 10명",카드,391000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-23 20:18","키사라(중구 세종대로길)","시정 정책 추진 자문 간담회","시장 등 8명",카드,302000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-23 08:15","달개비자연음식(종로구 재동)","서울메트로 운영 관련 업무협의 간담회","시장 등 3명",카드,100000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-22 12:58","CHAI797(중구 을지로길)","시정 현장 방문 및 행사 관련 업무협의","시장 등 6명",카드,200000
9267877,"2016년 5월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/9267877,서울시본청,서울특별시장,,,,2016,5,380200000,97751000,"시정 관련 간담회 등","행정국 총무과","2016-05-21 13:23","만수옥(종로구 북촌로길)","시정 주요 행사 의전 및 일정 관련 업무협의","시장 등 6명",카드,200000
