nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-30 00:00"," ","품질시험소직원경조사비 지급 ","행정2부시장 ",현금,50000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-29 12:20","제일가든 (중구무교로)","주택건축국현안업무추진 직원 격려","행정2부시장 비서관등 12명",카드,329000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-29 10:00","서울시청구내식당 (중구세종대로110)","투자출연기관현안업무회의 간담회다과구매","행정2부시장등 20명",카드,40000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-28 13:10","삼원 (중구무교로32)","성뒤마을공공주택사업 추진현안 검토간담회","행정2부시장등 3명",카드,71000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-27 12:50","우도일식 (중구세종대로124)","도시재생본부현안업무추진 직원 격려","행정2부시장 비서관등 14명",카드,315000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-27 13:10","주식회사해우리무교점 (중구남대문로9길)","2부시장산하시책사업 홍보를 위한기자단간담회","행정2부시장등 5명",카드,159000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-26 09:20","서울시청구내식당 (중구세종대로110)","행정2부시장산하국본부장 간담회개최","행정2부시장등 24명",카드,156000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-25 19:50","제일가든 (중구무교로)","동북4구주요현안업무추진 직원 격려","동북4구사업단장 등17명",카드,343000
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-25 21:50","（주）썬앳푸드시추안 (종로구천진동)","지밸리구정수장부지개발 가이드 라인검토간담회","행정2부시장등 7명",카드,261300
8421074,"2016년 4월 행정2부시장 업무추진비 집행내역",http://opengov.seoul.go.kr/public/8421074,서울시본청,행정2부시장,,,,2016,4,,,"시정 관련 간담회 등",행정2부시장,"2016-04-25 13:00","송학 (종로구종로14)","행정2부시장산하주요정책 협력 추진간담회개최","행정2부시장등 7명",카드,180000
