nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,exec_dt,exec_loc,target_nm,payment_method,exec_amount
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-30 12:27","매일한우타운식당(광시면 예당로길)","시정 청년정책 관련 업무협의 간담회","시장 등 12명",카드,250000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-30 08:28","청암회관(예산군 덕산면)","시정 충남, 전북 현장 방문 관련 업무협의","시장 등 6명",카드,72000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-29 20:06","태원(서구 문정로)","시정 지방자치단체 협력 관련 업무협의","시장 등 3명",카드,107500
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-29 12:33","고릴라(세종 절재로)","시정 교류 및 협력 관련 업무협의","시장 등 6명",카드,190000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-28 00:00",서울시청매점,"방문민원 등 접대용품 구입",,카드,485000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-27 12:49","열빈(중구 세종대로길)","시정 미디어 정책 자문 간담회","시장 등 9명",카드,360000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-26 21:33","외식이야기(종로구 대학로길)","시정 스위스 순방 관계자 격려","시장 등 7명",카드,277000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-25 21:22","스시효(종로구 율골로길)","시정 정무 정책 및 현안 관련 업무협의","시장 등 8명",카드,300000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-22 00:00",서울시청구내식당,"시장단 조찬 간담회","시장 등 9명",카드,135000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-19 11:48","스타벅스(강남구 영동대로길)","시정 스위스 순방 관련 업무협의 차담","시장 등 3명",카드,36600
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-18 12:57","춘산에프앤비(중구 태평로1가)","시정 미디어 정책 자문 간담회","시장 등 11명",카드,429000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-16 00:00",서울시청구내식당,"시정 종교 정책 자문 간담회","시장 등 11명",카드,330000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-16 10:42","고상(중구 을지로길)","시정 정책 및 정무 현안 추진 업무협의","시장 등 9명",카드,350700
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-15 21:44","스시효(종로구 율골로길)","시정 정무 현안 보고 등 업무협의 간담회","시장 등 11명",카드,400000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-14 20:16","러스티(강남구 선릉로길)","시정 자치구 신년인사회 관련 업무협의","시장 등 12명",카드,470000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-13 21:33","늘솜(중구 무교로길)","시정 미디어 및 대외협력 관련 업무협의","시장 등 4명",카드,135000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-13 17:12","누리(종로구 인사동길)","시정 언론인터뷰 관련 업무협의","시장 등 5명",카드,130000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-12 21:21","한육감(종로구 종로길)","시정 정책 및 정무 관련 업무협의 간담회","시장 등 12명",카드,450000
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-12 15:39","피어라희망카페(도봉구 도봉로길)","시정 문화예술 관련 업무협의 간담회","시장 등 3명",카드,79500
7832320,"2016년 1월 서울특별시장 업무추진비 집행내역 공표",http://opengov.seoul.go.kr/public/7832320,서울시본청,서울특별시장,,,,2016,1,380200000,13551000,"시정 관련 간담회 등","행정국 총무과","2016-01-10 12:39","다담에뜰(중구 동호로길)","시정 정책 추진 협력 간담회","시장 등 6명",카드,225000
