nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-27 21:26","고향촌(서대문구 통일로9안길 28-5)","엠보팅 확대적용을 위한 간담회비 지급","스마트도시정책관 등 12인",카드,202500
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-29 20:10","설가온(종로구 세종대로 175)","서울디지털재단 현안 관련 간담회비 지급","스마트도시담당관 등 25인",제로페이,485000
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-29 12:49","두레우가(마포구 월드컵북로 356)","블록체인 행정서비스 구축을 위한 간담회비 지급","스마트도시정책관 등 9인",제로페이,160000
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-28 21:03","삼우정(중구 서소문로 134-12)","도시데이터 복합센서 설치 중간보고 간담회비 지급","스마트도시정책관 등 17인",제로페이,332000
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-07 13:53","경복궁(서울 종로 사직로161 경복궁관리소)","체육문화행사 문화재 입장권 지급","스마트도시담당관 등 16인",카드,38400
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-25 12:25","구이구이(중구 을지로6)","S-Net 전문가 자문 간담회비 지급","스마트도시정책관 등 5인",제로페이,93000
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-22 13:10","대도참치(종로구 종로5길 58)","OGP협의체 현안 관련 간담회비 지급","스마트도시정책관 등 10인",제로페이,190000
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-11 21:22","스미스가좋아하는 한옥(종로구 삼총로 22-7)","엠보팅활성화를 위한 간담회비 지급","스마트도시정책관 등 15인",카드,302000
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-21 13:08","바닷가작은부엌덕수궁점(중구 덕수궁길7)","엠보팅 2020 사업 추진 관련 간담회비 지급","스마트도시정책관 등 8인",제로페이,150000
19228906,"2019년 11월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/19228906,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,11,,,,"스마트도시정책관 스마트도시담당관","2019-11-21 12:12","아일(종로구 사직로8길34)","도시데이터 구축 관련 간담회비 지급","스마트도시담당관 등 10인",제로페이,180000
