nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-29 13:00","강남구 파티오나인 5층","경조사비 지급(축의금)","소속직원 1인",현금,50000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-11 13:00","경북 구미푸른요양병원 장례식장","경조사비 지급(부의금)","소속직원 1인",현금,50000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-03 12:39","삼우정(서울특별시 중구 서소문로 134-12)","블록체인 행정 적용 확대를 위한 간담회비 지급","스마트도시기획팀장 등 10인",카드,198000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-05 13:00","라 칸티나(서울특별시 중구 을지로 19 (을지로1가))","엠보팅활성화를 위한 간담회비 지급","스마트도시정책관 등 13인",카드,244200
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-05 19:52","열빈(광화문점)(서울특별시 중구 세종대로21길 22(태평로1가))","Seoul Digital Summit 개최 논의를 위한 간담회비 지급","스마트도시기획팀장 등 9인",카드,168000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-07 12:50","훈민정(서울시 중구 서소문로 132)","사물인터넷 도시조성을 위한 간담회비 지급","스마트도시정책관 등 10인",카드,193000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-11 12:23","서울삼계탕(서울 중구 남대문로 1길 57)","현안업무 추진 직원 격려를 위한 간담회비 지급","스마트도시기획팀장 등 30인",카드,404000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-14 19:22","㈜바닷가작은부엌덕수궁점(서울시 중구 덕수궁길7(태평로2가))","스마트시티 업무추진 관련 간담회비 지급","스마트도시정책관 등 10인",카드,250000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-17 12:28","오리마당(서울 중구 세종대로 92)","서울디지털재단 현안 관련 간담회비 지급","스마트도시정책관 등 6인",카드,72000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-21 13:05","스패뉴 시청지점(서울특별시 중구 태평로2가 362-1)","IoT도시데이터 현안과제 간담회비 지급","스마트도시기획팀장 등 5인",카드,105900
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-21 20:30","뚜리삼(제주흑돈)(서울시 중구 청계천로 8)","WeGO 현안관련 간담회비 지급","스마트도시정책관 등 13인",카드,272000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-24 12:29","서울삼계탕(서울 중구 남대문로 1길 57)","스마트도시데이터 관련 간담회비 지급","스마트도시정책관 등 6인",카드,90000
18135063,"2019년 6월 서울시본청 스마트도시정책관 스마트도시담당관 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18135063,서울시본청,스마트도시정책관,스마트도시담당관,,,2019,6,,,,"스마트도시정책관 스마트도시담당관","2019-06-25 12:59","삼우정(서울특별시 중구 서소문로 134-12)","서울디지털재단 현안 관련 간담회비 지급","스마트도시정책관 등 15인",카드,280000
