package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
190101971919000,20190111,일반업무관리,"2019년 사회혁신담당관 워크숍 개최 계획",사회혁신담당관-403,김성관,3년,사회혁신담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16966714
190101971950000,20190110,민원업무처리,"응답소 민원회신",공정경제담당관-438,이상호,10년,공정경제담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16966327
190101971962000,20190110,당직관리,당직상황근무일지(1.9),예방과-827,오혜원,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961799
190101971963000,20190110,"자체점검, 표본점검","자체점검 지적사항 조치명령서(오금현대2/3/4차아파트)",예방과-757,박진자,3년,예방과,비공개,,
190101971968000,20190110,누수감면관리,"누수(가락동 39-7)요금 적용신청 처리결과 알림",행정지원과-493,박선영,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961800
190101971974000,20190110,소방시설작동기능점검,"작동기능점검에 따른 조치명령서 - 중앙하이츠상가",예방과-799,박은영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961801
190101971985000,20190110,소방안전대책,"겨울철 용수분야 소방안전대책 추진결과 보고(2018.11월)",재난관리과-241,이대영,3년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961802
190101971999000,20190110,관용차량운행및관리,"차량배차신청 (2019-01-10)",요금과-836,박영석,5년,요금과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961803
190101972003000,20190110,급수업종변경처리,"급수업종변경 처리조서(고척2동)",요금과-679,조윤형,10년,요금과,부분공개,,
190101972015000,20190110,일반업무관리,"PDA(단말기) 통신요금 납부(2019년 1월 청구분)",관리단속과-297,장병찬,3년,관리단속과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961804
190101972019000,20190110,근무일지,"근무일지(특수구조대, 2019-01-08)",특수구조대-85,손민열,3년,특수구조대,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16966326
190101972022000,20190110,개전및폐전관리,인입관폐쇄의뢰,요금과-636,조윤주,10년,요금과,부분공개,,
190101972023000,20190110,소방시설작동기능점검,"작동기능점검에 따른 조치명령서 - 삼성래미안아파트",예방과-798,박은영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961805
190101972025000,20190110,[행정]민원업무처리,"(이송)19년 혹한기 훈련 및 합참 전투준비태세 검열간 유관기관 참석 협조 요청",현장대응단-252,박종열,10년,현장대응단,부분공개,,
190101972026000,20190110,쪽방상담소운영,"민간위탁 계약 심사요청서(서울역쪽방상담소)",자활지원과-479,이우승,10년,자활지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16966325
190101972028000,20190110,구역유량계관리,"일일공급량 보고(1월9일)",시설관리과-953,배재민,5년,시설관리과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961806
190101972031000,20190110,소방용수시설관리,"공설 소방용수시설 사설 관리전환 결과 보고(영동)",영동119안전센터-204,손형민,5년,영동119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961807
190101972042000,20190110,소방공무원건강및안전관리,"규정 안전장구 착용 철저 및 안전사고 방지 특별 지시 알림",소방행정과-299,서영남,5년,소방행정과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961808
190101972055000,20190110,일반업무관리,"근무일지(화곡119안전센터, 2018-12-23)",화곡119안전센터-112,김대영,3년,화곡119안전센터,부분공개,,
190101972056000,20190110,일반업무관리,"공무직 노동조합 가입자 안내 및 조합비 일괄공제 요청",총무과-490,조창연,3년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961809
190101972067000,20190110,일상경비관리,"물순환정책과 주요사업에 관한 간담회 비용 지급",물순환정책과-680,권기명,5년,물순환정책과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16966324
190101972071000,20190110,인사발령및전보,"시민감사옴부즈만위원회 소속 5급이하 공무원 인사발령",시민감사옴부즈만위원회-474,류성수,3년,시민감사옴부즈만위원회,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961810
190101972078000,20190110,소방안전대책,"겨울철 용수분야 소방안전대책 추진결과 보고(2018.12월)",재난관리과-240,이대영,3년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961811
190101972087000,20190110,풋살경기장세입및정산관리,"잠실 제2풋살 경기장 체육시설 사용료 세입처리(팀잠실)",스포츠마케팅과-264,권기엽,5년,스포츠마케팅과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961812
190101972093000,20190110,소방시설작동기능점검,"작동기능점검에 따른 조치명령서 - 신도림대림2차상가",예방과-797,박은영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961813
190101972094000,20190111,환경분야수사,출장결과보고서(2018.01.09.),민생사법경찰단-744,오동진,5년,민생사법경찰단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16966715
190101972097000,20190110,소방시설작동기능점검,"자체점검 조치명령서 통보(일신**)",예방과-728,이형균,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961814
190101972098000,20190110,근무일지,"근무일지(특수구조대, 2019-01-09)",특수구조대-84,손민열,3년,특수구조대,공개,,
190101972108000,20190110,개전및폐전관리,"수도계량기 폐전처리",요금과-635,조윤주,10년,요금과,부분공개,,
190101972110000,20190110,기초연금지급,"2017년 기초연금 집행잔액 반납 전용계좌 및 고지서 송부(성동, 강동구)",어르신복지과-566,임승현,10년,어르신복지과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961815
190101972114000,20190110,과태료부과처분관리,"운행제한차량위반 과태료 체납자 재산압류 등록",관리단속과-299,박영기,10년,관리단속과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961816
190101972116000,20190111,행정심판일반,"2019년 제2회 서울특별시행정심판위원회 개최 계획",서울특별시행정심판위원회-253,박혜연,준영구,서울특별시행정심판위원회,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16966716
190101972127000,20190110,소방대상물안전점검운영,"자체점검 조치명령서",예방과-911,김소연,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961817
190101972130000,20190110,일반업무관리,"수전현황 제출(2018.12월)",현장민원과-464,황현주,3년,현장민원과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961818
190101972132000,20190110,일반업무관리,"근무일지(화곡119안전센터, 2018-12-29)",화곡119안전센터-114,김대영,3년,화곡119안전센터,부분공개,,
190101972134000,20190110,서울형뉴딜일자리계획및운영,"상장번호 부여 및 직인날인 요청",일자리정책과-511,이동현,10년,일자리정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961819
190101972139000,20190110,"채권 추심 및 해제","지방세 체납자 채권압류 및 압류채권 추심 요청(하*숙)",38세금징수과-719,이은섭,준영구,38세금징수과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961820
190101972141000,20190110,소방시설작동기능점검,"작동기능점검에 따른 조치명령서 - K타워(오케이택시)",예방과-796,박은영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961821
190101972150000,20190110,소방사범처리및지도,"2019년도 범죄사건부 관인(간인) 요청",예방과-488,김태형,5년,예방과,부분공개,,
190101972151000,20190110,누수감면(양천),"누수요금적용신청 처리결과 알림",행정지원과-663,권상훈,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961822
190101972152000,20190110,출장관리,출장신청서(1.10-화재안전특별조사),예방과-795,심동섭,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961823
190101972157000,20190110,GIS데이터베이스관리,"GIS 현장조사서 시설자료 제출[신설-53]",급수운영과-745,강환희,5년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961824
190101972180000,20190110,급수협의,"건축허가신청에 따른 협의 회신 (구산동 177-*** 외 2필지)",시설관리과-636,박새롬,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961825
190101972191000,20190110,소방시설작동기능점검,"작동기능점검에 따른 조치명령서 - 서울문백초등학교",예방과-794,박은영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961826
190101972194000,20190110,"공익활동 지원사업 일반관리","서울시 보조금 부정 사용에 대한 고발장 제출",민관협력담당관-511,유태석,10년,민관협력담당관,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961827
190101972198000,20190110,급여및수당관리,"사망조위금 신청(이**)",행정지원과-751,신미선,5년,행정지원과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961828
190101972212000,20190110,목재생산업및목재문화체험등,"2018년 하반기 국산목재 활용제품 우선구매 실적 제출 요청",자연생태과-543,안순호,5년,자연생태과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961829
190101972220000,20190110,일반업무관리,"근무일지(화곡119안전센터, 2018-12-31)",화곡119안전센터-113,김대영,3년,화곡119안전센터,부분공개,,
190101972222000,20190110,119구급대운영,"1.9.(2소대) 구급활동일지",현장대응단-272,배민지,3년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961830
190101972227000,20190110,119구급대운영,"의약품 관리대장(2019.1.9.)",대림119안전센터-170,이연석,3년,대림119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961831
190101972235000,20190110,정보통신관리,"2019년 1월 중 119종합전산정보시스템 정기점검 결과보고",현장대응단-353,진구룡,3년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961832
190101972237000,20190110,노숙인의료시설관리,"2018년 대한공중보건의사협의회 동계 학술대회 참석자 통보",자활지원과-475,유연수,10년,자활지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961833
190101972246000,20190110,소방시설작동기능점검,"작동기능점검에 따른 조치명령서 - K빌딩",예방과-793,박은영,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961834
190101972255000,20190110,다중이용업소안전점검및관리,"74.2018년도 다중이용업소 안전관리 집행계획 추진실적 결과보고",예방과-424,김재진,3년,예방과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961835
190101972259000,20190110,구급운영,"구급활동일지 전자결재[19.1.9.(1팀)]",봉천119안전센터-115,김선우,3년,봉천119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961836
190101972263000,20190110,언론및홍보관리,"언론 취재 지원 계획 보고(t-broad 케이블방송)",소방행정과-315,김정주,3년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16961837
